JobID|JobIDRaw|ElapsedRaw|Account|AllocCPUS|CPUTimeRAW|NNodes|AllocNodes|NCPUS|Partition|TotalCPU|User|ExitCode|State|Reservation|ReservationId|AllocTRES
480029|480029|80720|f202500196cpcaa3a|9216|743915520|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
480031|480031|78140|f202500196cpcaa3a|9216|720138240|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
480035|480035|73129|f202500196cpcaa3a|9216|673956864|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
480037|480037|72439|f202500196cpcaa3a|9216|667597824|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
480039|480039|17110|f202500196cpcaa3a|9216|157685760|192|192|9216|large-arm|00:00:00|gareth|11:0|FAILED|||billing=9216,cpu=9216,mem=5625G,node=192
480041|480041|57576|f202500196cpcaa3a|9216|530620416|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
480043|480043|49112|f202500196cpcaa3a|9216|452616192|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
480045|480045|47071|f202500196cpcaa3a|9216|433806336|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
480047|480047|0|f202500196cpcaa3a|0|0|192|0|0|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||
480049|480049|0|f202500196cpcaa3a|0|0|192|0|0|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||
480051|480051|0|f202500196cpcaa3a|0|0|192|0|0|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||
480057|480057|0|i200240008x|0|0|1|0|0|normal-x86|00:00:00|ntreis|0:0|CANCELLED by 30516|||
480071|480071|103002|eehpc-dev-2024d09-038x|128|13184256|1|1|128|normal-x86|00:00:00|81watts.com|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
480092|480092|110073|f202500067cpcaa3x|2560|281786880|20|20|2560|large-x86|00:00:00|jcartaxo|0:0|COMPLETED|||billing=2560,cpu=2560,mem=2.50T,node=20
480115_1|480115|109256|f202500005cpcaa3x|128|13984768|1|1|128|large-x86|00:00:00|tiagoc|0:125|OUT_OF_MEMORY|||billing=128,cpu=128,mem=237.50G,node=1
480117|480117|4025|i20240002g|256|1030400|2|2|256|normal-a100-40|00:00:00|andre.l.ferreira|0:0|COMPLETED|||billing=256,cpu=256,mem=968G,node=2
480120|480120|17790|i20240005g|128|2277120|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480121|480121|14321|i20240005g|128|1833088|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480122|480122|23911|i20240005g|128|3060608|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480123|480123|23956|i20240005g|128|3066368|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480124|480124|16667|i20240005g|128|2133376|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480125|480125|16833|i20240005g|128|2154624|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480126|480126|16047|i20240005g|128|2054016|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480127|480127|12621|i20240005g|128|1615488|1|1|128|normal-a100-80|00:00:00|migueldsbraga|0:0|COMPLETED|||billing=128,cpu=128,mem=484G,node=1
480129|480129|34|f202400020testdeucaliong|128|4352|1|1|128|normal-a100-40|00:00:00|dmgcsilva|0:0|CANCELLED by 30327|||billing=128,cpu=128,mem=484G,node=1
